order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00389,389,241,CUST_0241,2023-09-04,2023-12-05T10:56:00.000Z,PROD_060,125,3,4,427.94,263.28,625.19,424.31,0.00,5.56,0.00,delivered,delivered,bank_transfer,3536 Main St,,TRK128601
ORD_00390,390,25,CUST_0025,2023-04-16,2023-12-12T02:12:00.000Z,PROD_058,29,7,2,64.28,413.86,768.37,250.66,20.78,47.59,0.00,returned,returned,paypal,4701 Pine Rd,,
ORD_00391,391,421,CUST_0421,2023-06-26,2023-04-14T09:13:00.000Z,PROD_196,15,1,3,110.18,246.07,450.58,126.10,7.49,8.69,0.00,returned,,debit_card,3656 Oak Ave,,
ORD_00392,392,17,CUST_0017,9/28/2023,2023-11-02T12:17:00.000Z,PROD_042,167,6,3,388.29,227.35,1018.70,168.61,14.13,30.17,0.00,CANCELLED,,credit_card,100 Main St,,TRK350779
ORD_00393,393,423,CUST_0423,6/21/2023,2023-06-16T15:48:00.000Z,PROD_083,131,1,1,159.03,371.06,764.21,282.80,15.74,35.83,0.00,SHIPPED,processing,debit_card,6528 Pine Rd,Special delivery instructions,
ORD_00394,394,484,CUST_0484,2023-07-31,2023-10-26T22:53:00.000Z,PROD_112,146,9,2,307.21,384.33,382.01,303.09,11.85,9.00,0.00,pending,returned,credit_card,1404 Main St,,
ORD_00395,395,468,CUST_0468,11/25/2023,2023-12-07T06:05:00.000Z,PROD_106,146,2,1,80.74,280.05,265.10,53.00,22.73,7.94,13.91,CANCELLED,,bank_transfer,9060 Main St,,TRK318546
ORD_00396,396,466,CUST_0466,2023-01-06,,PROD_037,133,9,4,12.82,217.06,108.37,350.17,0.00,48.91,0.00,,,credit_card,9313 Oak Ave,,
ORD_00397,397,194,CUST_0194,9/22/2023,2023-07-10T23:07:00.000Z,PROD_144,31,6,4,11.72,239.10,571.00,72.33,0.00,15.13,0.00,processing,CANCELLED,credit_card,3002 Pine Rd,,TRK613210
ORD_00398,398,276,CUST_0276,4/23/2023,2023-12-24T20:50:00.000Z,PROD_046,98,4,3,155.49,62.30,950.40,778.94,0.00,14.47,0.00,processing,processing,bank_transfer,6197 Main St,,TRK147528
ORD_00399,399,414,CUST_0414,10/6/2023,2023-02-26T18:25:00.000Z,PROD_015,103,6,5,170.32,129.67,441.34,436.12,14.61,27.05,0.00,SHIPPED,processing,credit_card,5747 Pine Rd,,TRK130453
ORD_00400,400,431,CUST_0431,3/16/2023,2023-02-01T09:00:00.000Z,PROD_048,111,3,5,323.40,331.86,432.31,492.98,19.07,5.64,0.00,pending,returned,debit_card,4084 Main St,,
ORD_00401,401,190,CUST_0190,2023-07-22,2023-01-23T16:16:00.000Z,PROD_064,55,2,3,227.91,225.16,386.55,216.08,0.00,9.95,13.29,returned,CANCELLED,bank_transfer,6102 Pine Rd,,
ORD_00402,402,117,CUST_0117,8/1/2023,2023-04-23T21:03:00.000Z,PROD_115,7,6,5,237.67,96.23,510.19,120.18,15.61,30.98,0.00,pending,,bank_transfer,1773 Main St,,TRK258781
ORD_00403,403,109,CUST_0109,9/13/2023,2023-11-04T07:47:00.000Z,PROD_182,44,5,1,304.59,43.98,801.87,751.56,23.37,6.89,0.00,CANCELLED,CANCELLED,debit_card,6416 Oak Ave,,TRK439233
ORD_00404,404,417,CUST_0417,11/27/2023,2023-08-15T19:27:00.000Z,PROD_003,133,3,3,10.31,36.21,119.81,53.72,5.56,4.42,0.00,SHIPPED,pending,cash,9702 Main St,,TRK712016
ORD_00405,405,267,CUST_0267,1/5/2023,2023-02-04T18:26:00.000Z,PROD_174,115,7,4,67.27,293.14,373.11,655.48,0.00,19.68,0.00,returned,processing,credit_card,5172 Main St,,
ORD_00406,406,274,CUST_0274,2023-05-18,2023-12-21T14:14:00.000Z,PROD_185,87,1,3,448.56,66.74,880.11,259.89,0.00,5.22,0.00,processing,returned,cash,8909 Pine Rd,,TRK830897
ORD_00407,407,2,CUST_0002,2023-12-26,,PROD_072,5,7,4,352.93,392.67,369.57,517.12,0.00,4.28,0.00,pending,pending,paypal,7716 Pine Rd,,TRK394618
ORD_00408,408,55,CUST_0055,8/27/2023,2023-12-18T06:03:00.000Z,PROD_056,93,9,5,429.06,129.33,193.12,189.37,19.61,12.56,0.00,SHIPPED,,debit_card,7258 Oak Ave,Special delivery instructions,TRK233444
ORD_00409,409,294,CUST_0294,2023-02-12,2023-01-06T12:48:00.000Z,PROD_034,93,10,1,343.53,54.35,910.54,164.31,21.91,25.83,0.00,processing,,credit_card,9884 Pine Rd,Special delivery instructions,
ORD_00410,410,46,CUST_0046,9/21/2023,2023-02-22T15:19:00.000Z,PROD_153,95,7,2,39.77,334.05,532.03,400.38,13.84,51.37,28.93,processing,delivered,cash,4352 Main St,,TRK259001
ORD_00411,411,367,CUST_0367,2023-09-22,2023-07-27T01:33:00.000Z,PROD_062,95,9,1,153.23,226.33,900.98,47.67,0.00,28.81,0.00,returned,CANCELLED,bank_transfer,3444 Oak Ave,,
ORD_00412,412,428,CUST_0428,,2023-12-21T09:09:00.000Z,PROD_009,8,5,4,273.33,283.74,711.83,46.92,7.09,47.54,0.00,,CANCELLED,paypal,1299 Main St,,TRK582682
ORD_00413,413,360,CUST_0360,3/22/2023,2023-08-17T15:36:00.000Z,PROD_123,97,10,5,491.65,26.22,406.35,825.50,19.82,31.57,0.00,,CANCELLED,credit_card,3091 Main St,,
ORD_00414,414,334,CUST_0334,6/22/2023,2023-02-23T06:32:00.000Z,PROD_046,111,3,1,475.00,303.83,377.31,157.72,0.00,39.41,32.00,pending,returned,credit_card,7881 Main St,,
ORD_00415,415,60,CUST_0060,5/23/2023,2023-08-18T22:26:00.000Z,PROD_003,105,4,1,167.77,163.54,521.61,668.14,20.64,23.14,14.29,returned,delivered,credit_card,4637 Main St,,
ORD_00416,416,205,CUST_0205,2023-10-25,2023-10-11T09:07:00.000Z,PROD_083,91,9,4,81.64,248.73,540.20,444.47,9.27,44.71,0.00,returned,CANCELLED,paypal,7994 Main St,,
ORD_00417,417,329,CUST_0329,2023-07-03,2023-05-27T10:33:00.000Z,PROD_183,169,10,3,126.44,132.58,365.12,155.97,0.00,41.00,0.00,processing,SHIPPED,cash,1490 Pine Rd,,TRK900322
ORD_00418,418,437,CUST_0437,,2023-05-05T06:11:00.000Z,PROD_083,26,2,5,466.45,335.20,221.94,518.41,11.65,16.36,0.00,SHIPPED,CANCELLED,credit_card,1584 Oak Ave,,TRK723968
ORD_00419,419,185,CUST_0185,2/8/2023,2023-04-23T18:20:00.000Z,PROD_071,195,8,3,258.12,128.35,860.58,296.43,14.33,34.59,0.00,delivered,returned,paypal,9820 Main St,,TRK257904
ORD_00420,420,145,CUST_0145,11/7/2023,2023-01-27T08:35:00.000Z,PROD_052,180,8,3,473.95,185.09,570.60,601.43,12.31,35.65,0.00,CANCELLED,delivered,paypal,6743 Main St,Special delivery instructions,TRK603075
ORD_00421,421,279,CUST_0279,2023-02-12,2023-05-16T02:00:00.000Z,PROD_077,138,6,2,27.11,120.60,341.42,571.37,20.46,7.75,31.54,,delivered,debit_card,3277 Pine Rd,,TRK467825
ORD_00422,422,432,CUST_0432,2023-12-27,,PROD_115,15,3,4,98.13,163.76,463.83,475.30,0.00,40.61,0.00,,pending,credit_card,5358 Main St,,TRK118613
ORD_00423,423,267,CUST_0267,,2023-03-13T02:51:00.000Z,PROD_023,133,3,2,234.69,46.95,732.10,363.64,17.66,32.57,48.34,,delivered,credit_card,4121 Pine Rd,,
ORD_00424,424,102,CUST_0102,6/15/2023,2023-12-15T10:42:00.000Z,PROD_019,137,2,2,454.51,144.71,978.02,57.89,18.57,28.73,0.00,returned,returned,debit_card,3911 Pine Rd,,
ORD_00425,425,343,CUST_0343,2023-04-10,2023-10-25T09:35:00.000Z,PROD_068,151,4,5,360.16,109.45,623.51,64.62,5.76,38.67,0.00,pending,pending,credit_card,8285 Oak Ave,,
ORD_00426,426,80,CUST_0080,2023-04-26,,PROD_140,155,9,4,148.61,225.57,218.93,668.34,18.44,4.08,0.00,returned,returned,cash,926 Oak Ave,,TRK355961
ORD_00427,427,31,CUST_0031,8/10/2023,,PROD_106,108,9,5,169.11,153.10,540.97,215.20,18.55,34.92,46.47,CANCELLED,SHIPPED,cash,9367 Oak Ave,,TRK814230
ORD_00428,428,44,CUST_0044,2023-06-19,2023-08-22T12:34:00.000Z,PROD_094,159,9,5,58.99,151.95,266.17,512.63,22.46,6.48,0.00,processing,pending,bank_transfer,8827 Oak Ave,,
ORD_00429,429,359,CUST_0359,2023-04-14,,PROD_002,110,1,5,301.76,413.34,661.68,153.61,16.86,32.58,25.87,SHIPPED,processing,debit_card,6475 Pine Rd,,
ORD_00430,430,213,CUST_0213,2023-07-10,2023-07-16T19:34:00.000Z,PROD_145,79,5,3,352.78,68.11,119.98,807.16,6.10,45.13,0.00,CANCELLED,processing,paypal,7852 Oak Ave,,TRK603946
ORD_00431,431,286,CUST_0286,1/5/2023,2023-05-20T08:56:00.000Z,PROD_007,153,1,4,41.65,376.18,579.42,363.38,12.35,39.49,47.10,SHIPPED,,bank_transfer,3154 Pine Rd,,TRK527136
ORD_00432,432,450,CUST_0450,4/2/2023,2023-09-14T07:36:00.000Z,PROD_084,16,9,2,352.46,392.25,113.56,308.50,0.00,50.67,17.18,CANCELLED,,credit_card,4264 Pine Rd,,TRK908582
ORD_00433,433,134,CUST_0134,10/8/2023,2023-10-25T15:21:00.000Z,PROD_149,23,2,1,52.02,344.18,95.54,270.44,23.56,47.40,11.83,returned,pending,bank_transfer,441 Oak Ave,,TRK218661
ORD_00434,434,72,CUST_0072,10/2/2023,2023-10-02T18:50:00.000Z,PROD_117,6,9,3,361.52,318.37,996.12,432.15,0.00,31.32,33.88,processing,SHIPPED,credit_card,807 Main St,,TRK927429
ORD_00435,435,352,CUST_0352,8/4/2023,2023-02-26T22:20:00.000Z,PROD_176,120,9,5,123.47,297.30,605.14,283.07,8.97,4.77,0.00,pending,SHIPPED,bank_transfer,2161 Pine Rd,,
ORD_00436,436,20,CUST_0020,2023-10-10,2023-06-10T13:34:00.000Z,PROD_198,3,6,1,263.43,379.10,354.90,114.76,8.01,43.40,0.00,processing,pending,debit_card,2432 Main St,Special delivery instructions,
ORD_00437,437,297,CUST_0297,2/25/2023,2023-06-30T20:28:00.000Z,PROD_023,43,5,2,98.48,344.49,632.08,690.03,0.00,4.29,0.00,pending,returned,paypal,8097 Main St,,TRK135519
ORD_00438,438,183,CUST_0183,3/11/2023,2023-06-17T14:28:00.000Z,PROD_132,96,4,1,253.19,175.15,903.45,433.41,0.00,23.81,0.00,pending,SHIPPED,credit_card,1459 Oak Ave,,TRK837448
ORD_00439,439,475,CUST_0475,7/6/2023,2023-04-11T21:53:00.000Z,PROD_075,54,4,3,247.90,402.78,659.62,483.60,10.68,42.46,0.00,returned,delivered,bank_transfer,4033 Main St,,TRK118808
ORD_00440,440,245,CUST_0245,2023-02-09,2023-03-27T23:16:00.000Z,PROD_127,196,10,2,189.88,365.63,784.37,582.56,0.00,27.24,0.00,processing,CANCELLED,debit_card,6873 Pine Rd,,TRK990689
ORD_00441,441,110,CUST_0110,2/18/2023,2023-12-11T06:03:00.000Z,PROD_102,115,9,2,336.11,295.36,453.68,514.95,0.00,20.80,31.20,CANCELLED,pending,debit_card,8116 Pine Rd,,
ORD_00442,442,5,CUST_0005,2023-01-15,,PROD_062,55,3,2,37.70,300.06,846.96,257.00,24.62,32.45,0.00,,SHIPPED,credit_card,8827 Pine Rd,Special delivery instructions,TRK989532
ORD_00443,443,241,CUST_0241,8/9/2023,,PROD_187,47,1,4,424.88,53.76,364.27,471.30,5.64,22.74,0.00,processing,SHIPPED,debit_card,2669 Main St,,
ORD_00444,444,209,CUST_0209,8/22/2023,2023-02-20T07:42:00.000Z,PROD_160,112,4,1,254.52,245.19,423.70,520.90,16.75,14.04,0.00,processing,SHIPPED,bank_transfer,2865 Oak Ave,,TRK672816
ORD_00445,445,289,CUST_0289,2023-08-01,2023-05-15T21:09:00.000Z,PROD_131,82,6,3,189.52,101.90,369.82,276.28,17.38,49.62,20.08,,pending,cash,3127 Main St,,TRK704028
ORD_00446,446,483,CUST_0483,12/6/2023,2023-10-03T06:18:00.000Z,PROD_082,152,7,2,471.90,275.88,615.93,452.76,8.41,44.32,0.00,,SHIPPED,cash,5462 Oak Ave,,TRK695726
ORD_00447,447,172,CUST_0172,6/25/2023,,PROD_008,192,2,3,261.36,206.78,645.14,784.54,0.00,28.83,0.00,pending,returned,cash,4979 Main St,,
ORD_00448,448,57,CUST_0057,2023-08-08,2023-02-18T22:07:00.000Z,PROD_199,184,1,5,189.45,407.06,606.04,818.84,0.00,24.94,0.00,SHIPPED,delivered,debit_card,8486 Main St,,
ORD_00449,449,289,CUST_0289,2/18/2023,2023-08-01T00:46:00.000Z,PROD_132,121,7,2,488.79,154.50,109.99,462.35,20.55,10.22,0.00,SHIPPED,pending,paypal,2587 Main St,,TRK128229
ORD_00450,450,54,CUST_0054,2023-05-03,2023-12-25T15:28:00.000Z,PROD_101,173,4,4,319.05,41.36,809.46,550.22,23.56,3.68,0.00,CANCELLED,CANCELLED,credit_card,4491 Main St,,
ORD_00451,451,143,CUST_0143,2023-01-23,2023-12-17T17:06:00.000Z,PROD_080,124,5,3,113.49,87.80,298.01,222.37,16.28,43.36,0.00,returned,delivered,debit_card,7282 Main St,,TRK716944
ORD_00452,452,326,CUST_0326,,2023-09-06T00:35:00.000Z,PROD_187,118,5,3,250.89,301.32,859.31,582.89,12.41,17.19,0.00,,processing,debit_card,8499 Oak Ave,,
ORD_00453,453,440,CUST_0440,2023-12-18,,PROD_153,29,7,5,309.10,361.08,809.71,681.13,0.00,37.85,9.57,pending,returned,debit_card,5382 Pine Rd,Special delivery instructions,TRK441526
ORD_00454,454,367,CUST_0367,2023-09-25,2023-01-04T06:39:00.000Z,PROD_067,187,9,5,182.76,80.75,729.26,401.66,0.00,11.80,0.00,pending,pending,credit_card,4242 Main St,,TRK880456
ORD_00455,455,243,CUST_0243,1/9/2023,,PROD_094,140,6,5,256.93,232.37,608.93,105.67,10.64,22.50,37.00,processing,SHIPPED,debit_card,3898 Pine Rd,,TRK419750
ORD_00456,456,120,CUST_0120,3/6/2023,2023-05-22T12:16:00.000Z,PROD_020,199,6,3,250.54,85.04,888.95,114.99,6.30,47.45,0.00,pending,pending,paypal,3036 Oak Ave,,
ORD_00457,457,242,CUST_0242,8/5/2023,,PROD_055,170,10,4,469.54,323.42,958.81,518.97,10.16,20.90,0.00,pending,SHIPPED,bank_transfer,1700 Main St,,
ORD_00458,458,369,CUST_0369,11/9/2023,,PROD_029,148,7,3,71.68,228.03,1041.77,242.33,0.00,49.33,41.90,,,cash,6547 Pine Rd,,
ORD_00459,459,263,CUST_0263,2023-03-09,2023-11-10T06:22:00.000Z,PROD_008,83,10,5,99.09,370.40,637.19,577.81,0.00,3.22,0.00,delivered,CANCELLED,debit_card,2378 Pine Rd,Special delivery instructions,
ORD_00460,460,198,CUST_0198,1/3/2023,2023-07-24T23:53:00.000Z,PROD_163,83,9,1,204.43,32.95,533.24,348.82,0.00,50.65,0.00,processing,CANCELLED,debit_card,2708 Pine Rd,,
ORD_00461,461,500,CUST_0500,2023-12-17,2023-08-18T02:39:00.000Z,PROD_123,15,3,4,385.46,303.54,906.41,804.42,16.56,38.31,0.00,,SHIPPED,bank_transfer,9232 Oak Ave,,
ORD_00462,462,108,CUST_0108,6/3/2023,2023-08-03T05:57:00.000Z,PROD_114,124,1,4,78.04,172.64,330.70,388.45,5.60,22.30,0.00,,,credit_card,6791 Pine Rd,,TRK413841
ORD_00463,463,453,CUST_0453,1/8/2023,2023-01-13T11:48:00.000Z,PROD_196,73,4,4,216.71,83.36,188.89,589.45,9.63,43.14,2.25,delivered,processing,debit_card,9548 Oak Ave,,
ORD_00464,464,205,CUST_0205,2023-07-27,2023-02-04T13:39:00.000Z,PROD_169,169,2,3,69.90,199.61,229.01,463.51,0.00,23.15,0.00,SHIPPED,returned,debit_card,6653 Pine Rd,,TRK439476
ORD_00465,465,260,CUST_0260,6/8/2023,2023-03-09T08:20:00.000Z,PROD_113,80,7,2,245.43,143.79,110.74,811.80,16.50,23.47,18.24,SHIPPED,processing,credit_card,7542 Pine Rd,,TRK214385
ORD_00466,466,455,CUST_0455,8/22/2023,2023-01-04T06:50:00.000Z,PROD_161,159,9,3,493.00,390.99,300.09,706.78,24.19,22.00,0.00,returned,returned,bank_transfer,1306 Oak Ave,,TRK402610
ORD_00467,467,404,CUST_0404,2023-05-15,2023-01-01T00:33:00.000Z,PROD_011,172,2,4,227.39,280.98,759.76,473.78,18.22,45.40,0.00,delivered,pending,cash,7405 Oak Ave,,TRK535497
ORD_00468,468,158,CUST_0158,9/12/2023,2023-02-10T04:02:00.000Z,PROD_104,58,1,5,436.69,114.23,1014.11,321.34,0.00,45.73,0.00,pending,returned,paypal,2797 Pine Rd,Special delivery instructions,TRK830367
ORD_00469,469,81,CUST_0081,2023-11-12,2023-08-17T00:28:00.000Z,PROD_041,53,8,4,282.45,253.97,172.21,649.30,11.02,36.35,0.00,delivered,SHIPPED,debit_card,412 Main St,,
ORD_00470,470,182,CUST_0182,2/10/2023,,PROD_043,111,3,4,421.75,170.27,330.47,304.30,5.10,46.76,0.00,CANCELLED,returned,bank_transfer,3112 Main St,,TRK871421
ORD_00471,471,451,CUST_0451,9/1/2023,2023-04-08T07:30:00.000Z,PROD_097,76,1,1,294.30,235.76,668.13,313.61,10.54,6.44,0.00,SHIPPED,CANCELLED,credit_card,486 Pine Rd,,TRK355055
ORD_00472,472,186,CUST_0186,3/8/2023,,PROD_162,178,9,5,233.29,343.32,371.06,183.78,0.00,46.20,0.00,CANCELLED,delivered,cash,4302 Main St,Special delivery instructions,TRK831387
ORD_00473,473,203,CUST_0203,2023-10-11,2023-09-03T08:52:00.000Z,PROD_182,176,4,2,164.79,312.68,349.24,432.87,14.94,3.26,0.00,processing,CANCELLED,paypal,8512 Main St,,
ORD_00474,474,336,CUST_0336,5/7/2023,2023-12-25T16:17:00.000Z,PROD_106,39,10,1,165.42,361.01,537.36,732.49,0.00,7.75,0.00,SHIPPED,,credit_card,8721 Pine Rd,,TRK676855
ORD_00475,475,227,CUST_0227,2023-07-21,2023-06-09T19:24:00.000Z,PROD_041,118,1,5,474.84,164.29,223.01,244.34,0.00,4.76,42.31,processing,,paypal,5358 Pine Rd,Special delivery instructions,
ORD_00476,476,463,CUST_0463,2/8/2023,2023-05-01T04:24:00.000Z,PROD_100,61,4,3,60.99,399.29,318.59,592.79,7.86,16.12,0.00,CANCELLED,delivered,paypal,8508 Pine Rd,Special delivery instructions,TRK297577
ORD_00477,477,224,CUST_0224,2023-01-07,2023-12-04T01:29:00.000Z,PROD_102,3,2,5,435.82,165.59,768.38,645.57,0.00,39.22,23.84,pending,CANCELLED,bank_transfer,1359 Pine Rd,,
ORD_00478,478,195,CUST_0195,11/19/2023,2023-05-13T03:49:00.000Z,PROD_080,140,1,4,250.39,71.52,710.05,634.11,0.00,30.66,0.00,,SHIPPED,paypal,4701 Pine Rd,Special delivery instructions,
ORD_00479,479,153,CUST_0153,12/24/2023,2023-09-07T16:48:00.000Z,PROD_119,130,7,3,469.46,127.44,1019.16,79.60,0.00,34.10,0.00,processing,delivered,paypal,5787 Pine Rd,,
ORD_00480,480,126,CUST_0126,6/24/2023,2023-02-01T20:58:00.000Z,PROD_187,66,6,1,184.74,33.24,862.85,465.91,20.93,19.31,19.15,delivered,CANCELLED,paypal,965 Main St,,TRK220165
ORD_00481,481,341,CUST_0341,2023-03-04,,PROD_125,67,2,1,269.64,211.13,220.63,324.34,7.95,22.64,0.00,SHIPPED,,debit_card,7846 Main St,,TRK985100
ORD_00482,482,28,CUST_0028,6/28/2023,2023-07-21T12:32:00.000Z,PROD_125,17,4,2,119.02,249.31,662.07,595.47,0.00,33.12,49.70,SHIPPED,SHIPPED,credit_card,7801 Pine Rd,Special delivery instructions,TRK521548
ORD_00483,483,377,CUST_0377,2023-12-11,2023-04-18T14:45:00.000Z,PROD_171,140,2,2,49.92,232.14,769.17,368.03,11.65,12.54,0.00,CANCELLED,SHIPPED,debit_card,4065 Main St,,
ORD_00484,484,408,CUST_0408,1/27/2023,,PROD_079,100,6,1,166.45,82.62,851.91,402.78,0.00,12.27,0.00,SHIPPED,processing,cash,6714 Pine Rd,,
ORD_00485,485,203,CUST_0203,8/26/2023,2023-06-28T17:53:00.000Z,PROD_061,189,1,1,243.20,67.49,229.85,592.04,18.78,20.17,0.00,,pending,paypal,3707 Main St,,
ORD_00486,486,63,CUST_0063,2023-02-27,,PROD_064,58,4,5,118.43,236.99,171.14,340.73,13.42,33.49,0.00,pending,returned,debit_card,6145 Oak Ave,,TRK346974
ORD_00487,487,311,CUST_0311,5/6/2023,,PROD_174,71,7,3,181.44,347.46,362.64,587.18,10.33,39.15,0.00,processing,pending,bank_transfer,7887 Main St,,TRK152080
ORD_00488,488,17,CUST_0017,3/12/2023,2023-07-15T17:48:00.000Z,PROD_100,103,10,5,366.64,288.28,549.77,430.30,10.82,46.57,0.00,delivered,,credit_card,5525 Pine Rd,,TRK897656
ORD_00489,489,429,CUST_0429,4/14/2023,,PROD_182,26,4,5,443.10,134.71,977.11,821.19,5.06,8.60,4.27,,SHIPPED,credit_card,7193 Pine Rd,Special delivery instructions,TRK654044
ORD_00490,490,34,CUST_0034,2023-02-27,,PROD_135,89,8,3,187.80,49.91,289.11,732.44,14.71,9.24,0.00,delivered,processing,credit_card,9247 Pine Rd,,TRK694644
ORD_00491,491,450,CUST_0450,12/17/2023,2023-11-26T04:24:00.000Z,PROD_100,152,7,4,396.79,358.46,754.20,720.01,22.85,44.47,15.76,CANCELLED,pending,paypal,6070 Pine Rd,,
ORD_00492,492,35,CUST_0035,2023-02-23,2023-10-07T11:31:00.000Z,PROD_200,7,5,4,288.59,67.38,596.80,609.44,11.72,43.04,0.00,,returned,debit_card,3659 Pine Rd,,TRK747699
ORD_00493,493,149,CUST_0149,2023-08-31,,PROD_199,6,3,5,165.68,261.10,876.85,574.55,0.00,41.16,0.00,,SHIPPED,cash,375 Pine Rd,Special delivery instructions,TRK377637
ORD_00494,494,213,CUST_0213,2023-12-06,2023-07-16T23:21:00.000Z,PROD_101,62,1,5,278.41,78.35,705.30,113.11,6.68,6.71,35.04,returned,processing,credit_card,3939 Main St,,
ORD_00495,495,227,CUST_0227,6/22/2023,2023-02-10T00:22:00.000Z,PROD_047,181,6,5,64.01,99.86,1013.77,628.28,21.21,42.19,0.00,CANCELLED,processing,paypal,5290 Pine Rd,,TRK494611
ORD_00496,496,133,CUST_0133,11/5/2023,2023-01-13T02:00:00.000Z,PROD_160,103,5,5,466.48,268.37,324.12,793.11,0.00,27.53,0.00,SHIPPED,delivered,bank_transfer,1419 Main St,,
ORD_00497,497,273,CUST_0273,5/25/2023,2023-04-03T08:07:00.000Z,PROD_033,164,9,5,37.81,95.06,819.20,557.81,0.00,26.83,0.00,CANCELLED,pending,debit_card,5551 Main St,,TRK458108
ORD_00498,498,276,CUST_0276,5/19/2023,2023-03-07T10:46:00.000Z,PROD_021,125,8,3,154.98,71.61,762.69,345.16,0.00,14.92,17.16,processing,pending,paypal,6580 Pine Rd,Special delivery instructions,
ORD_00499,499,497,CUST_0497,,2023-11-16T21:22:00.000Z,PROD_149,184,9,3,497.59,370.49,598.69,489.18,18.46,27.60,39.09,CANCELLED,,cash,191 Pine Rd,,TRK710150
ORD_00500,500,209,CUST_0209,11/24/2023,2023-11-01T19:13:00.000Z,PROD_065,157,10,5,39.20,321.09,660.84,296.19,24.94,14.00,35.02,CANCELLED,CANCELLED,cash,3257 Main St,,TRK490613
ORD_00501,501,179,CUST_0179,7/22/2023,2023-08-06T06:22:00.000Z,PROD_178,131,9,1,20.23,21.33,513.65,375.38,13.00,42.00,0.00,pending,delivered,debit_card,3168 Main St,Special delivery instructions,TRK803290
ORD_00502,502,361,CUST_0361,3/10/2023,2023-09-12T08:15:00.000Z,PROD_166,56,8,3,92.30,355.98,603.83,517.13,0.00,15.14,0.00,pending,CANCELLED,bank_transfer,9998 Oak Ave,,
ORD_00503,503,68,CUST_0068,11/8/2023,2023-02-18T17:46:00.000Z,PROD_060,73,2,2,14.90,242.08,415.77,47.36,0.00,48.29,0.00,,SHIPPED,debit_card,6528 Main St,,TRK418674
ORD_00504,504,16,CUST_0016,7/18/2023,2023-10-24T02:47:00.000Z,PROD_101,129,5,4,251.16,259.61,1046.61,140.83,9.00,51.29,0.00,pending,SHIPPED,bank_transfer,5986 Oak Ave,Special delivery instructions,TRK129540
ORD_00505,505,429,CUST_0429,2023-08-31,2023-12-14T21:23:00.000Z,PROD_072,62,10,1,452.18,86.58,470.34,147.20,22.71,51.84,0.00,SHIPPED,SHIPPED,cash,8795 Main St,,TRK675035
ORD_00506,506,271,CUST_0271,2023-04-23,,PROD_076,175,3,1,137.93,28.30,73.55,682.68,0.00,9.21,0.00,delivered,CANCELLED,cash,5182 Pine Rd,,TRK229454
ORD_00507,507,315,CUST_0315,3/2/2023,2023-04-07T10:29:00.000Z,PROD_144,78,5,3,192.26,240.94,1047.60,325.99,13.49,50.11,0.00,pending,delivered,debit_card,1078 Oak Ave,,
ORD_00508,508,178,CUST_0178,3/7/2023,2023-11-18T20:49:00.000Z,PROD_126,86,4,3,70.43,275.47,982.96,490.22,17.85,26.35,0.00,delivered,CANCELLED,debit_card,3507 Oak Ave,,TRK683578
ORD_00509,509,475,CUST_0475,8/17/2023,2023-04-03T04:34:00.000Z,PROD_188,127,3,3,443.63,49.92,818.89,228.36,11.52,42.71,0.00,,pending,paypal,4032 Main St,,TRK532301
ORD_00510,510,222,CUST_0222,2023-02-18,,PROD_142,127,3,1,265.63,200.12,660.02,677.13,0.00,9.94,0.00,returned,SHIPPED,bank_transfer,3191 Pine Rd,,TRK225800
ORD_00511,511,347,CUST_0347,,2023-02-16T06:07:00.000Z,PROD_141,41,9,5,397.38,96.59,501.13,694.68,21.73,48.49,0.00,CANCELLED,processing,paypal,664 Main St,,
ORD_00512,512,492,CUST_0492,2023-02-13,,PROD_042,17,5,5,117.15,258.76,898.42,815.37,0.00,20.21,37.14,,,paypal,5358 Oak Ave,,
ORD_00513,513,302,CUST_0302,5/8/2023,,PROD_143,191,2,1,45.91,352.68,971.54,657.15,5.90,6.55,0.00,returned,delivered,paypal,2744 Main St,,TRK906006
ORD_00514,514,62,CUST_0062,2023-02-26,,PROD_051,107,5,5,296.53,209.21,176.23,154.39,23.31,42.80,0.00,returned,CANCELLED,bank_transfer,5099 Main St,,
ORD_00515,515,428,CUST_0428,7/11/2023,2023-05-21T02:04:00.000Z,PROD_026,75,3,3,203.52,394.36,220.53,103.98,20.40,13.35,19.84,pending,SHIPPED,paypal,8369 Pine Rd,Special delivery instructions,
ORD_00516,516,177,CUST_0177,2023-01-23,2023-11-07T07:52:00.000Z,PROD_197,47,4,5,396.27,79.83,222.52,379.09,22.94,3.60,0.00,CANCELLED,delivered,debit_card,4065 Main St,,
ORD_00517,517,343,CUST_0343,10/22/2023,2023-05-14T03:04:00.000Z,PROD_038,63,2,5,371.67,125.29,613.39,415.82,0.00,38.41,0.00,delivered,delivered,bank_transfer,609 Main St,,
ORD_00518,518,378,CUST_0378,1/26/2023,2023-06-09T20:32:00.000Z,PROD_022,187,5,3,206.57,155.25,1015.41,163.36,19.16,6.35,0.00,CANCELLED,processing,debit_card,79 Pine Rd,,
